Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
530117,PRIVISCL,PRIVI SPECIALITY CHEMICALS LIM,Active,A,10.0,INE959A01019,Specialty Chemicals,Equity
530119,NATRAJPR,NATRAJ PROTEINS LTD.,Active,X,10.0,INE444D01016,Edible Oils,Equity
530125,SAMRATPH,SAMRAT PHARMACHEM LTD.,Active,X,10.0,INE103E01016,Pharmaceuticals,Equity
530127,NPRFIN,NPR FINANCE LTD.,Active,X,10.0,INE446D01011,Other Financial Services,Equity
530129,NILE,NILE LTD.,Active,B,10.0,INE445D01013,Iron & Steel Products,Equity
530133,AMCOIND,AMCO INDIA LTD.,Active,X,10.0,INE924B01011,Fibres & Plastics,Equity
530135,OPTIEMUS,OPTIEMUS INFRACOM LTD,Active,B,10.0,INE350C01017,Distributors,Equity
530139,KREONFIN,KREON FINNANCIAL SERVICES LTD.,Active,XT,10.0,INE302C01018,Finance (including NBFCs),Equity
530141,GYANDEV,GYAN DEVELOPERS & BUILDERS LTD,Active,XT,10.0,INE487G01018,Realty,Equity
530145,KISAN,KISAN MOULDINGS LTD.,Active,XT,10.0,INE017C01012,Plastic Products,Equity
530151,VIJAYTX,VIJAY TEXTILES LTD.,Active,Z,10.0,INE256G01033,Comm.Trading  & Distribution,Equity
530163,KERALAYUR,KERALA AYURVEDA LTD.,Active,X,10.0,INE817B01025,Pharmaceuticals,Equity
530167,MONGIPA,MOONGIPA CAPITAL FINANCE LTD.,Active,X,10.0,INE153K01018,Finance (including NBFCs),Equity
530169,MOHITPPR,MOHIT PAPER MILLS LTD.,Active,X,10.0,INE388C01017,Paper & Paper Products,Equity
530171,DAULAT,DAULAT SECURITIES LTD.,Active,X,10.0,INE108C01019,Other Financial Services,Equity
530173,OSCARGLO,OSCAR GLOBAL LTD.,Active,XT,10.0,INE473F01010,Other Apparels & Accessories,Equity
530175,ODYSSEY,ODYSSEY TECHNOLOGIES LTD.,Active,X,10.0,INE213B01019,IT Software Products,Equity
530177,VKGLOBAL,VK Global Industries Limited,Active,XT,10.0,INE758B01013,Comm.Trading  & Distribution,Equity
530179,RSCINT,RSC INTERNATIONAL LTD.,Active,XT,10.0,INE015F01019,Textiles,Equity
530185,SURATRAML,Surat Trade and Mercantile Lim,Active,X,1.0,INE936A01025,Textiles,Equity
530187,ATHARVENT,ATHARV ENTERPRISES LTD.,Active,XT,10.0,INE354E01031,,Equity
530197,FUNDVISER,FUNDVISER CAPITAL (INDIA) LIMI,Active,XT,10.0,INE365H01014,Specialty Chemicals,Equity
530199,THEMISMED,THEMIS MEDICARE LTD.,Active,B,1.0,INE083B01024,,Equity
530201,KALLAM,KALLAM TEXTILES LTD,Active,XT,2.0,INE629F01025,,Equity
530207,BRAWN,BRAWN BIOTECH LTD.,Active,X,10.0,INE899B01015,Pharmaceuticals,Equity
530213,FORINTL,FORTUNE INTERNATIONAL LTD.,Active,X,10.0,INE501D01013,Comm.Trading  & Distribution,Equity
530215,KINGSINFR,KINGS INFRA VENTURES LIMITED,Active,X,10.0,INE050N01010,Realty,Equity
530217,SWOJAS,SWOJAS FOODS LIMITED,Active,X,10.0,INE295B01016,,Equity
530219,NUTRICIRCLE,Nutricircle Limited,Active,X,10.0,INE536C01029,,Equity
530231,SUBSM,SUBHASH SILK MILLS LTD.,Active,X,10.0,INE690D01014,Textiles,Equity
530233,AUROLAB,AURO LABORATORIES LTD.,Active,X,10.0,INE292C01011,Pharmaceuticals,Equity
530235,KJMCFIN,KJMC FINANCIAL SERVICES LTD.,Active,B,10.0,INE533C01018,Finance (including NBFCs),Equity
530239,SUVEN,SUVEN LIFE SCIENCES LTD.,Active,B,1.0,INE495B01038,Pharmaceuticals,Equity
530245,ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD,Active,B,10.0,INE032E01017,Finance (including NBFCs),Equity
530249,BRIDGESE,BRIDGE SECURITIES LTD.,Active,X,1.0,INE958C01025,,Equity
530251,RISAINTL,RISA INTERNATIONAL LTD.,Active,X,2.0,INE001O01029,Comm.Trading  & Distribution,Equity
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING C,Active,XT,1.0,INE497E01020,,Equity
530255,KAYPOWR,KAY POWER AND PAPER LTD.,Active,X,10.0,INE961B01013,Paper & Paper Products,Equity
530259,INTSTOIL,INTER STATE OIL CARRIER LTD.,Active,X,10.0,INE003B01014,Surface Transportation,Equity
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.,Active,X,1.0,INE062C01042,,Equity
530265,SAINIK,SAINIK FINANCE & INDUSTRIES LT,Active,X,10.0,INE584B01013,Cement & Cement Products,Equity
530267,ARIGATO,ARIGATO UNIVERSE LIMITED,Active,X,10.0,INE021N01011,Industrial Machinery,Equity
530271,RICHUNV,RICH UNIVERSE NETWORK LTD.,Active,X,10.0,INE652D01014,Finance (including NBFCs),Equity
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA),Active,XT,10.0,INE373C01019,Containers & Packaging,Equity
530289,SPCAPIT,SP CAPITAL FINANCING LTD.,Active,X,10.0,INE102F01015,Misc.Commercial Services,Equity
530291,PAOS,PAOS INDUSTRIES LIMITED,Active,X,10.0,INE791C01012,Edible Oils,Equity
530295,SHRAJOI,SHRI RAJIVLOCHAN OIL EXTRACTIO,Active,X,10.0,INE418K01015,,Equity
530299,KOTHARIPRO,KOTHARI PRODUCTS LTD.,Active,B,10.0,INE823A01017,Comm.Trading  & Distribution,Equity
530305,PICCADIL,PICCADILY AGRO INDUSTRIES LTD.,Active,B,10.0,INE546C01010,Sugar,Equity
530307,CLSEL,CHAMAN LAL SETIA EXPORTS LIMIT,Active,B,2.0,INE419D01026,Other Agricultural Products,Equity
530309,CHANDRAP,CHANDRA PRABHU INTERNATIONAL L,Active,X,2.0,INE368D01025,,Equity
530313,KIMIABL,KIMIA BIOSCIENCES LIMITED,Active,X,1.0,INE285U01025,,Equity
530315,HINDTIN,HINDUSTAN TIN WORKS LTD.,Active,X,10.0,INE428D01019,Containers & Packaging,Equity
530317,GODAVARI,GODAVARI DRUGS LTD.,Active,XT,10.0,INE362C01012,Pharmaceuticals,Equity
530331,PREMCO,PREMCO GLOBAL LTD.,Active,B,10.0,INE001E01012,Textiles,Equity
530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES,Active,B,10.0,INE596B01017,Other Financial Services,Equity
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LT,Active,A,1.0,INE955D01029,Other Elect.Equip./ Prod.,Equity
530355,ASIANENE,ASIAN ENERGY SERVICES LTD,Active,B,10.0,INE276G01015,Exploration & Production,Equity
530357,KBSINDIA,KBS INDIA LIMITED,Active,X,1.0,INE883D01023,,Equity
530361,PRABHHANS,PRABHHANS INDUSTRIES LIMITED,Active,XT,10.0,INE428P01013,Packaged Foods,Equity
530363,UGARSUGAR,UGAR SUGAR WORKS LTD.,Active,B,1.0,INE071E01023,Sugar,Equity
530365,ORIENTBELL,ORIENT BELL LIMITED,Active,B,10.0,INE607D01018,Furniture-Furnishing-Paints,Equity
530367,NRBBEARING,NRB BEARINGS LTD.,Active,B,2.0,INE349A01021,Industrial Machinery,Equity
530369,VAMSHIRU,VAMSHI RUBBER LTD.,Active,X,10.0,INE380C01014,Auto Tyres & Rubber Products,Equity
530377,NILAINFRA,NILA INFRASTRUCTURES LTD.,Active,B,1.0,INE937C01029,Realty,Equity
530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKE,Active,T,2.0,INE921B01025,Other Financial Services,Equity
530401,VINYOFL,VINYOFLEX LTD.,Active,X,10.0,INE526H01011,Commodity Chemicals,Equity
530405,JINDCAP,JINDAL CAPITAL LTD.,Active,X,10.0,INE356F01017,Other Financial Services,Equity
530407,EPIC,EPIC ENERGY LTD.,Active,X,10.0,INE932F01015,Finance (including NBFCs),Equity
530419,SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,Active,B,10.0,INE886B01012,Finance (including NBFCs),Equity
530421,KUWERIN,KUWER INDUSTRIES LTD.,Active,X,10.0,INE430F01010,Commodity Chemicals,Equity
530427,CHOKSI,CHOKSI ASIA LIMITED,Active,X,10.0,INE865B01016,Photographic Products,Equity
530429,ASHISHPO,ASHISH POLYPLAST LTD.,Active,X,10.0,INE831C01016,Plastic Products,Equity
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,Active,B,10.0,INE960E01019,Fertilizers,Equity
530439,SIDDHA,SIDDHA VENTURES LTD.,Active,X,10.0,INE140C01012,Finance (including NBFCs),Equity
530443,KIRANSY-B,KIRAN SYNTEX LTD.,Active,X,10.0,INE293D01017,Textiles,Equity
530445,SUMERUIND,SUMERU INDUSTRIES LTD.,Active,X,1.0,INE764B01029,,Equity
530449,RUNGTAIR,RUNGTA IRRIGATION LTD.,Active,X,10.0,INE347C01013,Plastic Products,Equity
530457,GTTDATA,GTT DATA SOLUTIONS LIMITED,Active,X,10.0,INE959B01017,Movies & Entertainment,Equity
530459,VALSONQ,VALSON INDUSTRIES LTD.,Active,X,10.0,INE808A01018,Textiles,Equity
530461,SABOOSOD,SABOO SODIUM CHLORO LTD.,Active,X,10.0,INE440C01016,Other Food Products,Equity
530469,GSLSEC,GSL SECURITIES LTD.,Active,X,10.0,INE721D01017,Finance (including NBFCs),Equity
530475,TINNARUBR,TINNA RUBBER AND INFRASTRUCTUR,Active,B,10.0,INE015C01016,Specialty Chemicals,Equity
530477,VIKRAMTH,VIKRAM THERMO (INDIA) LTD.,Active,XT,10.0,INE337E01010,Pharmaceuticals,Equity
530495,STRATMONT,STRATMONT INDUSTRIES LIMITED,Active,X,10.0,INE473C01025,,Equity
530499,AKCAPIT,A.K.CAPITAL SERVICES LTD.,Active,B,10.0,INE701G01012,Finance (including NBFCs),Equity
530517,RELAXO,RELAXO FOOTWEARS LTD.,Active,A,1.0,INE131B01039,Footwear,Equity
530521,VIRAT,VIRAT INDUSTRIES LTD.,Active,B,10.0,INE467D01017,Other Apparels & Accessories,Equity
530525,RRETAIL,RAJNISH RETAIL LIMITED,Active,XT,1.0,INE786J01033,,Equity
530533,TERAI,TERAI TEA CO.LTD.,Active,B,10.0,INE390D01011,Tea & Coffee,Equity
530537,MANRAJH,MANRAJ HOUSING FINANCE LTD.,Active,X,10.0,INE948I01015,Housing Finance,Equity
530545,COSCO,COSCO (INDIA) LTD.,Active,X,10.0,INE949B01018,Diversified,Equity
530547,KENFIN,KEN FINANCIAL SERVICES LTD.,Active,XT,10.0,INE395E01018,,Equity
530549,SHILPAMED,SHILPA MEDICARE LTD.,Active,A,1.0,INE790G01031,Pharmaceuticals,Equity
530555,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.,Active,B,2.0,INE074B01023,Other Elect.Equip./ Prod.,Equity
530557,NCLRESE,NCL RESEARCH & FINANCIAL SERVI,Active,XT,1.0,INE132F01038,,Equity
530565,KOIYAIN,KOIYA INTERNATIONAL LIMITED,Active,XT,10.0,INE149B01015,IT Software Products,Equity
530571,EXPLICITFIN,EXPLICIT FINANCE LTD.,Active,X,10.0,INE335G01019,Misc.Commercial Services,Equity
530577,LADDERUP,LADDERUP FINANCE LTD.,Active,B,10.0,INE519D01015,Finance (including NBFCs),Equity
530579,UYFINCORP,U. Y. FINCORP LIMITED,Active,T,5.0,INE152C01025,Finance (including NBFCs),Equity
530581,EKAMLEA,EKAM LEASING & FINANCE CO.LTD.,Active,XT,5.0,INE906L01025,,Equity
530585,SWASTIKA,SWASTIKA INVESTMART LIMITED,Active,XT,2.0,INE691C01022,,Equity
530589,PRIMAPLA,PRIMA PLASTICS LTD.,Active,XT,10.0,INE573B01016,Plastic Products,Equity
530595,TELECANOR,TELECANOR GLOBAL LTD.,Active,X,10.0,INE381G01013,,Equity
530601,JAGSONSER,JAGSONPAL SERVICES LIMITED,Active,X,10.0,INE582C01015,Finance (including NBFCs),Equity
530609,CARNATIN,CARNATION INDUSTRIES LTD.,Active,XT,10.0,INE081B01028,,Equity
530611,STURDY,STURDY INDUSTRIES LTD.,Active,Z,2.0,INE134F01026,Plastic Products,Equity
530615,GARGFUR,GARG FURNACE LTD.,Active,X,10.0,INE194E01015,Iron & Steel/Interm.Products,Equity
530617,SAMPRE,SAMPRE NUTRITIONS LTD.,Active,X,5.0,INE375C01022,,Equity
530621,AAIL,Akar Auto Industries Limited,Active,XT,5.0,INE864E01021,,Equity
530627,VIPULORG,Vipul Organics Limited,Active,X,10.0,INE834D01018,Comm.Trading  & Distribution,Equity
530643,ECORECO,ECO RECYCLING LTD.,Active,B,10.0,INE316A01038,Electronic Components,Equity
530655,GOODLUCK,Goodluck India Limited,Active,B,2.0,INE127I01024,Iron & Steel Products,Equity
530663,GOYALASS,GOYAL ASSOCIATES LTD.,Active,X,1.0,INE912B01032,,Equity
530665,ZENITHHE,ZENITH HEALTH CARE LTD.,Active,X,1.0,INE812B01026,Pharmaceuticals,Equity
530669,ACEENGITEC,ACE ENGITECH LIMITED,Active,XT,10.0,INE035401020,,Equity
530675,YORKEXP,YORK EXPORTS LTD.,Active,X,10.0,INE057Q01018,Other Apparels & Accessories,Equity
530677,SUPREME,SUPREME HOLDINGS & HOSPITALITY,Active,B,10.0,INE822E01011,Finance (including NBFCs),Equity
530683,PITHP,PITHAMPUR POLY PRODUCTS LTD.,Active,ZP,10.0,INE747D01012,Containers & Packaging,Equity
530689,LYKISLTD,LYKIS LIMITED,Active,X,10.0,INE624M01014,Tea & Coffee,Equity
530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT COR,Active,XT,5.0,INE233C01023,Realty,Equity
530697,ZENLABS,Zenlabs Ethica Limited,Active,XT,10.0,INE546F01013,Misc.Commercial Services,Equity
530699,RAJRILTD,RAJ RAYON INDUSTRIES LIMITED,Active,T,1.0,INE533D01032,,Equity
530705,ANIRIT,ANIRIT VENTURES LIMITED,Active,XT,10.0,INE161F01011,Textiles,Equity
530709,GOWRALE,GOWRA LEASING & FINANCE LTD.,Active,XT,10.0,INE225G01012,Finance (including NBFCs),Equity
530711,JAGANLAM,JAGAN LAMPS LTD.,Active,X,10.0,INE144C01014,Auto Parts & Equipment,Equity
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICE,Active,X,10.0,INE041B01014,Other Financial Services,Equity
530733,ENCODE,ENCODE PACKAGING INDIA LIMITED,Active,X,10.0,INE900O01014,Publishing,Equity
530735,SUPERBAK,SUPER BAKERS (INDIA) LTD.,Active,X,10.0,INE897A01011,Packaged Foods,Equity
530741,OVOBELE,OVOBEL FOODS LTD.,Active,XT,10.0,INE812S01012,,Equity
530745,ACSTECH,ACS TECHNOLOGIES LIMITED,Active,B,10.0,INE366C01021,,Equity
530747,CHALLANI,CHALLANI CAPITAL LIMITED,Active,X,10.0,INE807A01010,Finance (including NBFCs),Equity
530755,CORNE,CORAL NEWSPRINTS LTD.,Active,X,10.0,INE715D01019,,Equity
530757,SHENTRA,SHENTRACON CHEMICALS LTD.,Active,XT,10.0,INE0OUS01011,,Equity
530759,STERTOOLS,STERLING TOOLS LTD.,Active,T,2.0,INE334A01023,,Equity
530765,AGARWAL,AGARWAL FORTUNE INDIA LIMITED,Active,X,10.0,INE510B01018,Finance (including NBFCs),Equity
530771,KLGCAP,KLG CAPITAL SERVICES LTD.,Active,XT,10.0,INE929C01018,Finance (including NBFCs),Equity
530779,DYNAMICP,DYNAMIC PORTFOLIO MANAGEMENT &,Active,X,10.0,INE118C01018,Finance (including NBFCs),Equity
530787,INLANPR,INLAND PRINTERS LTD.,Active,XT,10.0,INE055O01033,,Equity
530789,CEEJAY,CEEJAY FINANCE LTD.,Active,X,10.0,INE358C01010,Plastic Products,Equity
530795,SUNCITYSY,SUNCITY SYNTHETICS LTD.,Active,X,10.0,INE584D01019,Textiles,Equity
530797,SHGANEL,SHREE GANESH ELASTOPLAST LTD.,Active,X,10.0,INE400N01017,Comm.Trading  & Distribution,Equity
530799,ANNAINFRA,ANNA INFRASTRUCTURES LTD.,Active,X,10.0,INE336D01014,Finance (including NBFCs),Equity
530803,BHAGERIA,Bhageria Industries Limited,Active,T,5.0,INE354C01027,,Equity
530805,OIVL,ONESOURCE INDUSTRIES AND VENTU,Active,X,1.0,INE125F01032,,Equity
530809,BNRUDY,BNR UDYOG LTD.,Active,X,10.0,INE355C01016,BPO/KPO,Equity
530813,KRBL,KRBL LTD.,Active,A,1.0,INE001B01026,Packaged Foods,Equity
530821,SSPDL,SSPDL LTD.,Active,X,10.0,INE838C01011,Realty,Equity
530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA LTD.,Active,XT,10.0,INE789B01018,Specialty Chemicals,Equity
530829,CILSEC,CIL SECURITIES LIMITED,Active,X,10.0,INE830A01012,Finance (including NBFCs),Equity
530839,CLIOINFO,CLIO INFOTECH LTD.,Active,XT,10.0,INE011B01017,IT Software Products,Equity
530843,CUPID,CUPID LTD.,Active,A,1.0,INE509F01029,,Equity
530845,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,Active,B,10.0,INE199E01014,Commodity Chemicals,Equity
530853,HIPOLIN,HIPOLIN LTD.,Active,XT,10.0,INE963A01011,Household Products,Equity
530855,GDLLEAS,GDL LEASING & FINANCE LTD.,Active,XT,10.0,INE545E01018,Finance (including NBFCs),Equity
530871,CHEMBOND,Chembond Material Technologies,Active,B,5.0,INE995D01025,,Equity
530879,CIFL,CAPITAL INDIA FINANCE LIMITED,Active,B,2.0,INE345H01024,,Equity
530881,ABVL,Arunjyoti Bio Ventures Limited,Active,X,1.0,INE485K01022,,Equity
530883,SUCROSA,SUPER CROP SAFE LTD.,Active,XT,2.0,INE366G01022,,Equity
530889,AUDROC,AUDROC Limited,Active,XT,1.0,INE061B01038,,Equity
530897,NGIND,N.G.INDUSTRIES LTD.,Active,X,10.0,INE825C01018,Healthcare Services,Equity
530899,ASIAPAK,ASIA PACK LTD.,Active,X,10.0,INE784M01016,Textiles,Equity
530907,SICAPIT,SI CAPITAL & FINANCIAL SERVICE,Active,XT,10.0,INE417F01017,,Equity
530909,ERPSOFT,ERP SOFT SYSTEMS LTD.,Active,X,10.0,INE308B01017,Misc.Commercial Services,Equity
530917,RRSECUR,R.R.SECURITIES LTD.,Active,P,10.0,INE474H01014,Misc.Commercial Services,Equity
530919,REMSONSIND,REMSONS INDUSTRIES LTD.,Active,B,2.0,INE474C01023,,Equity
530921,INTETHR,INTEGRATED THERMOPLASTICS LTD.,Active,P,10.0,INE038N01015,Plastic Products,Equity
530925,RAMSONS,RAMSONS PROJECTS LTD.,Active,X,10.0,INE609D01014,Finance (including NBFCs),Equity
530927,HARAFIN,HARYANA FINANCIAL CORPORATION,Active,ZP,10.0,INE737G01016,,Equity
530929,RRPDEFENSE,RRP DEFENSE LIMITED,Active,X,10.0,INE535P01015,,Equity
530931,STANPACK,STANPACKS (INDIA) LTD.,Active,X,10.0,INE457D01018,Containers & Packaging,Equity
530943,AQYLON,Aqylon Nexus Limited,Active,B,1.0,INE416A01051,,Equity
530951,RAMINFO,RAMINFO LIMITED,Active,X,10.0,INE357B01022,IT Software Products,Equity
530953,SUNILAGR,SUNIL AGRO FOODS LTD.,Active,X,10.0,INE224D01012,Packaged Foods,Equity
530959,DIANATEA,DIANA TEA CO.LTD.,Active,X,5.0,INE012E01035,Tea & Coffee,Equity
530961,VIKASECO,Vikas EcoTech Limited,Active,B,1.0,INE806A01020,Specialty Chemicals,Equity
530965,IOC,INDIAN OIL CORPORATION LTD.,Active,A,10.0,INE242A01010,Oil Marketing & Distribution,Equity
530973,ALFAICA,ALFA ICA (INDIA) LTD.,Active,X,10.0,INE042C01010,Plastic Products,Equity
530977,SKCIL,Shri Keshav Cements and Infra,Active,X,10.0,INE260E01014,Cement & Cement Products,Equity
530979,INDIAHOME,INDIA HOME LOAN LTD.,Active,X,10.0,INE274E01015,Housing Finance,Equity
530985,JPTSEC,JPT SECURITIES LTD.,Active,XT,10.0,INE630C01012,Finance (including NBFCs),Equity
530991,ROOPAIND,ROOPA INDUSTRIES LTD.,Active,X,10.0,INE443C01010,Pharmaceuticals,Equity
530993,SARTHAKGL,SARTHAK GLOBAL LTD.,Active,XT,10.0,INE075H01019,Comm.Trading  & Distribution,Equity
530997,UNIQUEO,UNIQUE ORGANICS LTD.,Active,X,10.0,INE333E01019,Other Agricultural Products,Equity
530999,BALAMINES,BALAJI AMINES LTD.,Active,B,2.0,INE050E01027,Commodity Chemicals,Equity
531003,SWRNASE,SWARNA SECURITIES LTD.,Active,X,10.0,INE595G01018,Finance (including NBFCs),Equity
531015,VENMAX,VENMAX DRUGS AND PHARMACEUTICA,Active,X,10.0,INE154G01022,Pharmaceuticals,Equity
531017,ARISE,ARIHANTS SECURITIES LTD.,Active,X,10.0,INE190D01015,Misc.Commercial Services,Equity
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD,Active,X,1.0,INE309H01038,,Equity
531027,LIBORD,LIBORD SECURITIES LTD.,Active,X,10.0,INE267E01019,Other Financial Services,Equity
531029,BHATEXT,BHARAT TEXTILES & PROOFING IND,Active,P,10.0,INE201N01019,Comm.Trading  & Distribution,Equity
531033,REGAL,REGAL ENTERTAINMENT & CONSULTA,Active,X,10.0,INE101E01010,Finance (including NBFCs),Equity
531035,EBIX,EBIX LIMITED,Active,B,1.0,INE432F01032,,Equity
531039,SWADHATURE,Swadha Nature Limited,Active,X,10.0,INE0P4R01017,,Equity
531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,Active,B,10.0,INE823B01015,Comm.Trading  & Distribution,Equity
531043,ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.,Active,X,10.0,INE239F01015,Healthcare Services,Equity
531049,NEELKAN,NEELKANTH ROCKMINERALS LTD.,Active,Z,10.0,INE741D01015,Construction Materials,Equity
531051,VINTAGES,VINTAGE SECURITIES LTD.,Active,X,10.0,INE153C01015,Finance (including NBFCs),Equity
531065,OSWALOR,OSWAL OVERSEAS LTD.,Active,XT,5.0,INE906K01027,,Equity
531067,CONTILI,CONTIL INDIA LTD.,Active,X,2.0,INE080G01029,,Equity
531069,VIJSOLX,VIJAY SOLVEX LTD.,Active,B,10.0,INE362D01010,Edible Oils,Equity
531080,SHRIKRISH,SHRI KRISHNA DEVCON LTD.,Active,B,10.0,INE997I01012,Realty,Equity
531082,ALANKIT,ALANKIT,Active,B,1.0,INE914E01040,,Equity
531083,NIHARINF,NIHAR INFO GLOBAL LTD.,Active,X,10.0,INE876E01033,IT Software Products,Equity
531091,UNITDCR,UNITED CREDIT LTD.,Active,X,10.0,INE858C01027,Finance (including NBFCs),Equity
531092,OMINFRAL,OM INFRA LIMITED,Active,B,1.0,INE239D01028,Construction & Engineering,Equity
531099,CENTUPLE,CENTUPLE GLOBAL LIMITED,Active,XT,10.0,INE396H01019,,Equity
531109,ISHANCH,Ishan Dyes and Chemicals Limit,Active,B,10.0,INE561M01018,Specialty Chemicals,Equity
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD.,Active,P,10.0,INE538G01018,Houseware,Equity
531112,BALUFORGE,BALU FORGE INDUSTRIES LIMITED,Active,A,10.0,INE011E01029,Industrial Machinery,Equity
531119,CEENIK,CEENIK EXPORTS (INDIA) LTD.,Active,XT,10.0,INE418D01010,Other Apparels & Accessories,Equity
531120,PATELENG,PATEL ENGINEERING LTD.,Active,A,1.0,INE244B01030,Construction & Engineering,Equity
531126,KATIPATANG,KATI PATANG LIFESTYLE LIMITED,Active,X,10.0,INE237C01016,IT Software Products,Equity
531127,MENAMANI,MENA MANI INDUSTRIES LIMITED,Active,XT,1.0,INE148B01033,,Equity
531129,INANI,INANI MARBLES & INDUSTRIES LTD,Active,X,2.0,INE635D01027,,Equity
531137,GEMSI,GEMSTONE INVESTMENTS LTD.,Active,X,1.0,INE503D01027,Misc.Commercial Services,Equity
531144,ELFORGE,EL FORGE LTD.,Active,X,10.0,INE158F01017,,Equity
531146,MEDICAMEQ,MEDICAMEN BIOTECH LTD.,Active,B,10.0,INE646B01010,Pharmaceuticals,Equity
531147,ALICON,ALICON CASTALLOY LIMITED,Active,B,5.0,INE062D01024,Aluminium,Equity
531153,DILIGENT,DILIGENT INDUSTRIES LTD.,Active,X,1.0,INE650C01036,,Equity
531155,EPSOMPRO,EPSOM PROPERTIES LTD.,Active,XT,10.0,INE601F01016,Pharmaceuticals,Equity
531156,ALFAVIO,ALFAVISION OVERSEAS (INDIA) LT,Active,XT,1.0,INE883B01027,,Equity
531157,ORGCOAT,ORGANIC COATINGS LTD.,Active,X,10.0,INE412E01011,Specialty Chemicals,Equity
531158,CATVISION,CATVISION  LIMITED,Active,X,10.0,INE660B01011,Comm.Trading  & Distribution,Equity
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.,Active,B,5.0,INE850B01026,,Equity
531162,EMAMILTD,EMAMI LTD.,Active,A,1.0,INE548C01032,Personal Products,Equity
531163,KEMISTAR,KEMISTAR CORPORATION LIMITED,Active,X,10.0,INE971L01029,,Equity
531164,LADIAMO,LASER DIAMONDS LTD.,Active,P,10.0,INE995E01015,Other Apparels & Accessories,Equity
531168,ASSOCER,ASSOCIATED CERAMICS LTD.,Active,X,10.0,INE771E01010,,Equity
531169,SKPSEC,SKP SECURITIES LTD.,Active,X,10.0,INE709B01016,Finance (including NBFCs),Equity
531173,SYSCHEM,SYSCHEM (INDIA) LTD.,Active,X,10.0,INE121D01036,Commodity Chemicals,Equity
531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,Active,X,2.0,INE186C01023,,Equity
531178,HEMANG,HEMANG RESOURCES LIMITED,Active,X,10.0,INE930A01010,Comm.Trading  & Distribution,Equity
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,Active,B,10.0,INE109C01017,Finance (including NBFCs),Equity
531190,EFORU,EFORU ENTERTAINMENT LIMITED,Active,XT,10.0,INE355H01015,Textiles,Equity
531191,FILTRON,FILTRON ENGINEERS LTD.,Active,XT,10.0,INE589N01017,Comm.Trading  & Distribution,Equity
531199,GLANCE,GLANCE FINANCE LTD.,Active,X,10.0,INE580D01017,Finance (including NBFCs),Equity
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,Active,B,10.0,INE024F01011,Other Elect.Equip./ Prod.,Equity
531203,TRADEWELL,TRADEWELL HOLDINGS LIMITED,Active,X,10.0,INE819G01012,Consulting Services,Equity
531205,SPRIGHT,SPRIGHT AGRO LIMITED,Active,X,1.0,INE179O01031,,Equity
531207,CRESANTO,Cresanto Global Limited,Active,XT,10.0,INE741C01017,Pharmaceuticals,Equity
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,Active,B,10.0,INE096B01018,IT Software Products,Equity
531210,COLINZ,COLINZ LABORATORIES LTD.,Active,XT,10.0,INE923C01011,Pharmaceuticals,Equity
531212,NLFL,NALIN LEASE FINANCE LTD.,Active,X,10.0,INE606C01012,Finance (including NBFCs),Equity
531213,MANAPPURAM,Manappuram Finance Ltd,Active,A,2.0,INE522D01027,Finance (including NBFCs),Equity
531215,RTSPOWR,RTS POWER CORPORATION LTD.,Active,B,10.0,INE005C01017,Other Elect.Equip./ Prod.,Equity
531216,COMFINTE,COMFORT INTECH LTD.,Active,B,1.0,INE819A01049,,Equity
531219,SHYAMACOMP,Shyama Computronics and Servic,Active,P,10.0,INE861E01019,Pharmaceuticals,Equity
531221,MAYURFL,MAYUR FLOORINGS LTD.,Active,XT,10.0,INE262W01012,,Equity
531223,ANJANI,ANJANI SYNTHETICS LTD.,Active,X,10.0,INE364D01032,Textiles,Equity
531225,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,Active,B,1.0,INE547B01028,,Equity
531227,DECOMIC,DECO-MICA LTD.,Active,X,10.0,INE907E01010,Commodity Chemicals,Equity
